round,acc,loss,Fw_norm
45,52.17,320.7997053861618,4.990934371948242
46,52.27,324.01978290081024,4.942115783691406
47,52.31,324.79711830616,5.056334495544434
48,52.29,327.09189343452454,5.019536972045898
49,52.48,332.89643454551697,5.106095790863037
50,52.55,327.7597887516022,5.25425386428833
51,52.47,331.7456285953522,5.158913612365723
52,52.51,330.616498708725,5.258704662322998
53,52.32,332.5642977952957,5.19290828704834
54,52.54,330.9577896595001,5.3032121658325195
55,53.01,326.5564707517624,5.320672512054443
56,53.05,328.83246767520905,5.2250871658325195
57,52.95,334.2304790019989,5.2298359870910645
58,53.3,331.55211067199707,5.432140350341797
59,53.26,333.7470382452011,5.355047702789307
60,53.4,335.60227060317993,5.412662506103516
61,53.23,330.9203437566757,5.507138729095459
62,53.5,333.72905004024506,5.411004066467285
63,53.13,338.3395891189575,5.505241394042969
64,53.72,334.07171297073364,5.718075275421143
65,53.83,335.4848390817642,5.505223751068115
66,53.84,334.2852818965912,5.5649847984313965
67,53.51,337.3915181159973,5.558762073516846
68,53.97,333.73453533649445,5.713104248046875
69,53.94,339.0939975976944,5.626808166503906
70,54.27,333.47890317440033,5.70211935043335
71,54.25,337.0504366159439,5.566188335418701
72,54.24,341.0192720890045,5.678228378295898
73,54.58,337.8704432249069,5.800286769866943
74,54.26,338.31279039382935,5.743231296539307
75,54.39,341.24581921100616,5.761139869689941
76,54.41,334.60737359523773,5.8724751472473145
77,54.66,334.91077864170074,5.78835391998291
78,54.73,337.0653256177902,5.606317520141602
79,54.76,339.05951821804047,5.814292907714844
80,54.74,343.6899675130844,5.918017864227295
81,54.35,338.5746010541916,5.951247215270996
82,54.84,336.95749270915985,5.939182758331299
83,55.01,334.0620688199997,5.815674781799316
84,55.06,336.1851133108139,5.804590702056885
85,55.17,334.2251867055893,5.85761833190918
86,55.32,338.68362629413605,5.887298583984375
87,55.38,338.29690849781036,5.961485862731934
88,55.51,338.1490913629532,5.967609882354736
89,55.23,336.2409130334854,5.985012531280518
90,55.4,341.28491401672363,6.000324726104736
91,55.56,337.3394614458084,6.064197540283203
92,55.72,336.8585638999939,5.975003719329834
93,55.57,337.9825003147125,6.044356822967529
94,55.89,337.8659167289734,6.098471164703369
95,56.15,340.78600311279297,6.010319232940674
96,56.1,339.57454550266266,6.083375453948975
97,55.99,335.01564490795135,6.04340124130249
98,55.99,339.1041496992111,6.0139851570129395
99,56.12,335.32621717453003,6.1203107833862305
100,56.99,335.511865735054,6.006613731384277
101,56.3,331.4878945350647,6.02944278717041
102,56.37,328.76395070552826,6.063679218292236
103,56.14,336.05200362205505,5.902070045471191
104,56.2,347.0669207572937,5.9666852951049805
105,56.3,330.5723639726639,6.322442531585693
106,56.17,342.11211574077606,5.8205156326293945
107,56.4,330.5630134344101,6.2779998779296875
108,56.55,339.34781289100647,5.987700462341309
109,56.25,329.57809686660767,6.1776628494262695
110,57.02,345.3676424026489,6.037606239318848
111,57.15,346.25386130809784,6.378733158111572
112,57.02,336.29066836833954,6.4517974853515625
113,56.87,330.41522896289825,6.178287506103516
114,57.42,340.1932270526886,6.053579807281494
115,56.61,327.4961910843849,6.265688419342041
116,56.66,329.7386293411255,6.0226616859436035
117,56.74,329.35042893886566,6.0445966720581055
118,57.15,335.06698417663574,6.04092264175415
119,57.06,333.45846796035767,6.094676494598389
120,57.43,339.28778433799744,6.071342468261719
121,57.35,333.76578748226166,6.315476894378662
122,57.6,329.2124506831169,6.241231918334961
123,56.99,330.1810294985771,6.107532978057861
124,57.51,328.6800471544266,6.094272613525391
125,57.52,351.8822932243347,5.945971965789795
126,57.59,324.52606523036957,6.551212787628174
127,57.85,330.7227033376694,5.998386383056641
128,57.67,334.99916183948517,5.927414894104004
129,57.87,331.90622997283936,6.205585956573486
130,57.5,352.27184414863586,6.025461673736572
131,57.64,333.7980717420578,6.782365798950195
132,57.38,332.9160735607147,6.365901470184326
133,58.08,345.6046166419983,6.126030921936035
134,57.59,323.26127153635025,6.3907060623168945
135,58.1,324.61072397232056,5.99392032623291
136,57.91,334.5826450586319,5.97899866104126
137,57.91,328.78545850515366,6.24385404586792
138,57.85,336.1175861954689,6.063806056976318
139,58.15,325.5149323940277,6.271771430969238
140,58.05,316.2687563300133,5.959485054016113
141,58.13,340.0829423069954,5.778748512268066
142,57.98,329.09305983781815,6.393488883972168
143,57.81,330.6623775959015,6.069311618804932
144,57.7,328.50255566835403,6.157413482666016
145,58.08,323.7617108821869,6.244117736816406
146,57.49,321.0119109749794,6.0083208084106445
147,58.58,326.2500305175781,5.911129951477051
148,57.68,325.3432523012161,5.979375839233398
149,58.24,324.0964285135269,6.106772422790527
150,59.14,309.3204951286316,5.906858444213867
151,58.54,314.92434453964233,5.689640998840332
152,58.31,316.1931892633438,5.773388385772705
153,58.18,333.6783090829849,5.789088249206543
154,58.6,338.8400582075119,6.309303283691406
155,58.05,317.6150941848755,6.42897891998291
156,58.06,335.25708413124084,5.918502330780029
157,58.76,335.39034962654114,6.425891876220703
158,57.93,328.4451893568039,6.367092132568359
159,58.34,316.55842781066895,6.360532760620117
160,58.83,325.6018154621124,5.952574253082275
161,58.47,326.0792795419693,6.16078519821167
162,59.08,312.7969697713852,6.302846431732178
163,58.66,322.6958884000778,5.852425575256348
164,58.73,319.96008586883545,6.034090518951416
165,58.88,331.0100849866867,6.029775619506836
166,58.71,323.0490109324455,6.343568325042725
167,58.69,306.5746649503708,6.278902053833008
168,58.67,332.2216155529022,5.750987529754639
169,58.29,326.79522931575775,6.332518577575684
170,58.2,310.6371548771858,6.204897403717041
171,58.69,323.39999639987946,5.726451396942139
172,58.5,339.15146708488464,6.084261417388916
173,59.13,322.1434636116028,6.479522705078125
174,59.38,321.7848760485649,5.971131324768066
175,58.68,332.30796551704407,6.0009541511535645
176,58.28,317.0529555082321,6.427027702331543
