round,acc,loss,Fw_norm
162,61.59,209.92016434669495,4.472115993499756
163,61.6,208.96553337574005,4.953617095947266
164,61.82,207.7119384407997,4.892956256866455
165,62.03,208.0212797522545,4.841368675231934
166,61.51,210.24071437120438,4.928957939147949
167,62.46,207.44868385791779,4.936642169952393
168,61.97,208.65575766563416,4.891945838928223
169,62.59,201.57441580295563,4.9032087326049805
170,61.99,209.6447178721428,4.649512767791748
171,62.99,202.3439679145813,4.858668804168701
172,62.94,203.34163081645966,4.586350917816162
173,62.53,204.113372027874,4.54979133605957
174,62.48,204.57824420928955,4.659988880157471
175,62.53,205.14512634277344,4.699248790740967
176,62.34,207.846538066864,4.789499282836914
177,62.41,212.2918443083763,4.835290431976318
178,63.17,205.55933445692062,5.115776062011719
