round,acc,loss,Fw_norm
138,87.39,113.47242849692702,0.19688543677330017
139,87.31,110.17920510843396,0.2059478461742401
140,87.38,107.15809240750968,0.19876480102539062
141,87.39,112.50077987089753,0.1836862564086914
142,87.45,111.76070389151573,0.19999977946281433
143,87.47,112.82145206443965,0.193537175655365
144,87.5,110.54864564817399,0.1927645355463028
145,87.49,116.35644475370646,0.20155416429042816
146,87.42,112.96980342268944,0.21254798769950867
147,87.55,111.41497661266476,0.19718866050243378
148,87.54,108.58687105868012,0.1877753585577011
149,87.59,114.77232056297362,0.18716023862361908
150,87.56,114.74815329164267,0.20114119350910187
151,87.49,111.62339797616005,0.19922609627246857
152,87.5,113.2642078306526,0.1928226202726364
153,87.52,111.69197034090757,0.1984364241361618
154,87.6,114.28508928976953,0.20105697214603424
155,87.55,112.0246278848499,0.18776863813400269
156,87.54,111.73156988993287,0.20248591899871826
157,87.45,109.43278440274298,0.19402967393398285
158,87.6,113.30291916243732,0.18118619918823242
159,87.44,114.17757230624557,0.19812560081481934
160,87.59,113.48176882043481,0.1956053227186203
